2019/09/10 17:08:04 [error] 9#9: *972 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *974 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *976 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *978 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *980 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *982 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *984 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *986 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *988 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *990 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *992 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *994 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *996 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *998 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1000 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1002 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1004 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1006 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1008 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1010 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1012 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1014 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1016 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1018 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1020 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1022 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1024 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1026 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1028 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1030 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1032 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1034 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1036 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1038 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1040 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1042 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1044 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1046 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1048 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1050 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1052 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1054 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1056 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1058 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1060 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1062 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1064 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1066 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1068 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1070 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1072 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1074 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1076 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1078 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1080 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1082 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1084 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1086 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1088 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1090 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1092 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1094 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1096 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1098 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1100 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1102 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1104 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1106 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1108 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1110 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1112 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1114 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1116 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1118 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1120 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1122 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1124 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1126 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1128 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1130 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1132 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1134 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1136 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1138 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1140 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1142 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1144 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1146 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1148 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1150 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1152 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1154 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1156 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1158 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1160 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1162 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1164 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1166 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1168 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1170 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1172 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1174 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1176 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1178 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1180 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1182 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1184 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1186 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1188 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1190 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1192 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1194 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
2019/09/10 17:08:04 [error] 9#9: *1196 connect() failed (111: Connection refused) while connecting to upstream, client: 172.21.0.1, server: es.xyz, request: "POST /api/skillorder HTTP/1.1", upstream: "http://172.21.0.5:9501/api/skillorder", host: "es.xyz"
